StudyName,ExportDate,Name,Age,Gender,StimulusName,SlideType,EventSource,Timestamp,MediaTime,PostMarker,Annotation,FrameNo,FrameTime,NoOfFaces,FaceRect_X,FaceRect_Y,FaceRect_Width,FaceRect_Height,Joy_Evidence,Joy_Intensity,Anger_Evidence,Anger_Intensity,Surprise_Evidence,Surprise_Intensity,Fear_Evidence,Fear_Intensity,Contempt_Evidence,Contempt_Intensity,Disgust_Evidence,Disgust_Intensity,Sadness_Evidence,Sadness_Intensity,Neutral_Evidence,Neutral_Intensity,Positive_Evidence,Positive_Intensity,Negative_Evidence,Negative_Intensity,AU1_Evidence,AU2_Evidence,AU4_Evidence,AU5_Evidence,AU6_Evidence,AU7_Evidence,AU9_Evidence,AU10_Evidence,AU12_Evidence,AU14_Evidence,AU15_Evidence,AU17_Evidence,AU18_Evidence,AU20_Evidence,AU23_Evidence,AU24_Evidence,AU25_Evidence,AU26_Evidence,AU28_Evidence,AU43_Evidence,LiveMarker,KeyStroke,MarkerText,SceneType,SceneOutput,SceneParent
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1009,NaN,NaN,NaN,29,975,1,133,50,260,260,-0,28113,0,-0,0049214,0,0,13488,0,0,15737,0,-0,10755,0,0,053254,0,0,04879,0,1,1617,0,-0,28113,0,0,15737,0,-1,8032,-1,81,-0,54882,-0,62664,-0,70974,-0,1399,-1,6326,-0,64644,-0,84669,-0,88465,-1,8229,-1,3289,-0,51038,-0,56639,-0,61999,-0,67672,-0,32974,-1,1075,-2,4951,-2,7417,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1041,NaN,NaN,NaN,30,1007,1,133,49,260,260,-0,31272,0,0,18146,0,-0,19513,0,0,045922,0,-0,065873,0,0,067842,0,0,038545,0,0,99029,0,-0,31272,0,0,18146,0,-1,9872,-1,9769,-0,52223,-0,69598,-0,77423,-0,1599,-1,5221,-0,64746,-0,80075,-0,79487,-1,726,-1,1928,-0,45015,-0,53654,-0,50358,-0,54267,-0,45095,-1,1642,-2,3172,-2,6995,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1073,NaN,NaN,NaN,31,1039,1,133,49,259,259,-0,21878,0,0,027814,0,-0,066573,0,-0,065077,0,-0,1164,0,0,07718,0,0,0053029,0,1,1232,0,-0,21878,0,0,07718,0,-1,9021,-1,9335,-0,52928,-0,81766,-0,65036,-0,059035,-1,5254,-0,59445,-0,83318,-0,88009,-1,8134,-1,3021,-0,37866,-0,48805,-0,56999,-0,61698,-0,16931,-0,96937,-2,4089,-2,8614,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1105,NaN,NaN,NaN,32,1071,1,134,51,257,257,0,25253,0,-0,083389,0,0,26246,0,0,56028,0,0,048749,0,-0,028293,0,-0,027644,0,1,064,0,0,25253,0,0,56028,0,-1,7707,-1,8085,-0,65328,-0,61998,-0,74217,-0,1578,-1,8822,-0,68763,-0,68368,-0,74409,-1,8518,-1,3628,-0,57135,-0,42984,-0,54406,-0,6239,-0,15564,-0,9369,-2,1708,-2,7478,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1137,NaN,NaN,NaN,33,1103,1,132,49,261,261,-0,20286,0,0,097227,0,-0,048125,0,-0,10549,0,-0,021744,0,0,030947,0,0,081942,0,1,0986,0,-0,20286,0,0,097227,0,-1,8838,-1,8601,-0,60575,-0,67205,-0,71309,-0,090683,-1,5967,-0,78578,-0,72476,-0,81653,-1,737,-1,2998,-0,23795,-0,64598,-0,46239,-0,55045,-0,50649,-1,2,-2,5463,-2,8654,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1169,NaN,NaN,NaN,34,1135,1,132,49,261,261,-0,2909,0,0,092492,0,0,056686,0,-0,0039566,0,-0,081714,0,0,053601,0,0,066831,0,1,1478,0,-0,2909,0,0,092492,0,-1,8868,-1,8391,-0,58428,-0,6977,-0,69538,-0,088937,-1,5701,-0,79548,-0,8013,-0,86227,-1,7789,-1,2868,-0,30745,-0,6235,-0,52961,-0,56808,-0,47055,-1,1992,-2,4959,-2,8099,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1201,NaN,NaN,NaN,35,1167,1,133,50,259,259,0,017175,0,0,036643,0,0,24277,0,0,2496,0,0,027996,0,0,062819,0,0,013479,0,1,1244,0,0,017175,0,0,2496,0,-1,8509,-1,821,-0,64312,-0,58307,-0,7956,-0,21244,-1,7612,-0,73109,-0,71297,-0,7679,-1,8339,-1,3056,-0,34916,-0,62004,-0,50666,-0,61077,-0,36702,-1,0703,-2,4233,-2,8359,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1233,NaN,NaN,NaN,36,1199,1,131,49,261,261,-0,33761,0,0,019164,0,0,11949,0,0,0883,0,-0,0961,0,-0,091618,0,0,11315,0,1,1898,0,-0,33761,0,0,11315,0,-1,8035,-1,7738,-0,54355,-0,63192,-0,70641,-0,079785,-1,6936,-0,84034,-0,8376,-0,87261,-1,8547,-1,38,-0,30311,-0,58603,-0,51349,-0,64155,-0,33367,-1,1478,-2,511,-2,8494,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1265,NaN,NaN,NaN,37,1231,1,133,49,259,259,-0,24412,0,-0,023435,0,0,08936,0,0,12289,0,-0,073332,0,-0,091812,0,0,046314,0,1,2147,0,-0,24412,0,0,12289,0,-1,8737,-1,8572,-0,59271,-0,64535,-0,78868,-0,16017,-1,8057,-0,80109,-0,83202,-0,84914,-1,9149,-1,3958,-0,42585,-0,58126,-0,56104,-0,62884,-0,32767,-1,0789,-2,4456,-2,8632,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,1297,NaN,NaN,NaN,38,1263,1,133,49,261,261,-0,23124,0,0,12545,0,-0,05394,0,0,23014,0,0,007748,0,0,075393,0,0,08351,0,1,0372,0,-0,23124,0,0,23014,0,-1,8832,-1,8871,-0,5373,-0,62928,-0,74145,-0,13595,-1,4943,-0,67959,-0,75762,-0,74756,-1,7597,-1,2736,-0,40853,-0,52218,-0,56807,-0,53869,-0,46396,-1,24,-2,4453,-2,7594,,,NaN,,,
